date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:41:53	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:11:54%20GMT	http://harrisoncarloss.com/?wordfence_lh=1&hid=5B7510CD7E2C86F7774B8A401D9DB6FE	C:/My%20Web%20Sites/4/harrisoncarloss.com/indexbbf1.html	(from https://harrisoncarloss.com/why-paid-social-media-is-definitely-worth-the-investment/)
00:41:53	3299/3299	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Apr%202022%2019:11:53%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fwhy-paid-social-media-is-definitely-worth-the-investment%2F&format=xml	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embed395d	(from https://harrisoncarloss.com/why-paid-social-media-is-definitely-worth-the-investment/)
00:41:54	20145/20145	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:11:54%20GMT	https://harrisoncarloss.com/wp-json/wp/v2/posts/3295	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/wp/v2/posts/3295.json	(from https://harrisoncarloss.com/googles-algorithm-update-know-your-core-web-vitals/)
00:41:54	1124/1124	---MCZ	200	added ('OK')	application/rss+xml	etag:%2272552b9c212ca5544cb8f69113857ad8%22	https://harrisoncarloss.com/googles-algorithm-update-know-your-core-web-vitals/feed/	C:/My%20Web%20Sites/4/harrisoncarloss.com/googles-algorithm-update-know-your-core-web-vitals/feed/index.html	(from https://harrisoncarloss.com/googles-algorithm-update-know-your-core-web-vitals/)
00:41:54	2817/2817	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:11:54%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fgoogles-algorithm-update-know-your-core-web-vitals%2F	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embedf04d.json	(from https://harrisoncarloss.com/googles-algorithm-update-know-your-core-web-vitals/)
00:41:55	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:11:55%20GMT	https://harrisoncarloss.com/?p=3295	C:/My%20Web%20Sites/4/harrisoncarloss.com/index66ae.html	(from https://harrisoncarloss.com/googles-algorithm-update-know-your-core-web-vitals/)
00:41:55	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:11:56%20GMT	http://harrisoncarloss.com/?wordfence_lh=1&hid=686E786701A924D6097C84507A1B94C1	C:/My%20Web%20Sites/4/harrisoncarloss.com/index7c89-2.html	(from https://harrisoncarloss.com/googles-algorithm-update-know-your-core-web-vitals/)
00:41:55	3174/3174	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Apr%202022%2019:11:55%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fgoogles-algorithm-update-know-your-core-web-vitals%2F&format=xml	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embed3d40	(from https://harrisoncarloss.com/googles-algorithm-update-know-your-core-web-vitals/)
00:41:56	24642/24642	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:11:56%20GMT	https://harrisoncarloss.com/wp-json/wp/v2/posts/3146	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/wp/v2/posts/3146.json	(from https://harrisoncarloss.com/drop-the-shopping-and-run-10-ways-to-reduce-shopping-cart-abandonment/)
00:41:57	1174/1174	---MCZ	200	added ('OK')	application/rss+xml	etag:%220a3c8fd592b64fbf0d0691679adaca59%22	https://harrisoncarloss.com/drop-the-shopping-and-run-10-ways-to-reduce-shopping-cart-abandonment/feed/	C:/My%20Web%20Sites/4/harrisoncarloss.com/drop-the-shopping-and-run-10-ways-to-reduce-shopping-cart-abandonment/feed/index.html	(from https://harrisoncarloss.com/drop-the-shopping-and-run-10-ways-to-reduce-shopping-cart-abandonment/)
00:41:57	2932/2932	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:11:57%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fdrop-the-shopping-and-run-10-ways-to-reduce-shopping-cart-abandonment%2F	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embed3dfa.json	(from https://harrisoncarloss.com/drop-the-shopping-and-run-10-ways-to-reduce-shopping-cart-abandonment/)
00:41:57	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:11:57%20GMT	https://harrisoncarloss.com/?p=3146	C:/My%20Web%20Sites/4/harrisoncarloss.com/index7864.html	(from https://harrisoncarloss.com/drop-the-shopping-and-run-10-ways-to-reduce-shopping-cart-abandonment/)
00:41:58	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:11:58%20GMT	http://harrisoncarloss.com/?wordfence_lh=1&hid=590CACF1553E428B5D3572D4FF07ED50	C:/My%20Web%20Sites/4/harrisoncarloss.com/index13cb.html	(from https://harrisoncarloss.com/drop-the-shopping-and-run-10-ways-to-reduce-shopping-cart-abandonment/)
00:41:58	3287/3287	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Apr%202022%2019:11:58%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fdrop-the-shopping-and-run-10-ways-to-reduce-shopping-cart-abandonment%2F&format=xml	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embed5eaf	(from https://harrisoncarloss.com/drop-the-shopping-and-run-10-ways-to-reduce-shopping-cart-abandonment/)
00:41:58	19317/19317	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:11:58%20GMT	https://harrisoncarloss.com/wp-json/wp/v2/posts/3127	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/wp/v2/posts/3127.json	(from https://harrisoncarloss.com/the-minimalist-approach-to-mcdonalds-its-a-matter-of-taste/)
00:41:59	1152/1152	---MCZ	200	added ('OK')	application/rss+xml	etag:%22e62c7a1c6cbeed0a3b2cccf50cf501ac%22	https://harrisoncarloss.com/the-minimalist-approach-to-mcdonalds-its-a-matter-of-taste/feed/	C:/My%20Web%20Sites/4/harrisoncarloss.com/the-minimalist-approach-to-mcdonalds-its-a-matter-of-taste/feed/index.html	(from https://harrisoncarloss.com/the-minimalist-approach-to-mcdonalds-its-a-matter-of-taste/)
00:41:59	2930/2930	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:11:59%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fthe-minimalist-approach-to-mcdonalds-its-a-matter-of-taste%2F	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embed2b3e.json	(from https://harrisoncarloss.com/the-minimalist-approach-to-mcdonalds-its-a-matter-of-taste/)
00:41:59	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:11:59%20GMT	https://harrisoncarloss.com/?p=3127	C:/My%20Web%20Sites/4/harrisoncarloss.com/index4d82.html	(from https://harrisoncarloss.com/the-minimalist-approach-to-mcdonalds-its-a-matter-of-taste/)
00:42:00	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:12:01%20GMT	http://harrisoncarloss.com/?wordfence_lh=1&hid=5ED25D208634E59F1D203D2B893B17F4	C:/My%20Web%20Sites/4/harrisoncarloss.com/index0c2b.html	(from https://harrisoncarloss.com/the-minimalist-approach-to-mcdonalds-its-a-matter-of-taste/)
00:42:00	3293/3293	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Apr%202022%2019:12:00%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fthe-minimalist-approach-to-mcdonalds-its-a-matter-of-taste%2F&format=xml	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embed94b9	(from https://harrisoncarloss.com/the-minimalist-approach-to-mcdonalds-its-a-matter-of-taste/)
00:42:01	18161/18161	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:12:01%20GMT	https://harrisoncarloss.com/wp-json/wp/v2/posts/3102	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/wp/v2/posts/3102.json	(from https://harrisoncarloss.com/why-ppc-will-click-with-your-business/)
00:42:01	1078/1078	---MCZ	200	added ('OK')	application/rss+xml	etag:%223f657ce1f886e0d0eef6ab7005b8a852%22	https://harrisoncarloss.com/why-ppc-will-click-with-your-business/feed/	C:/My%20Web%20Sites/4/harrisoncarloss.com/why-ppc-will-click-with-your-business/feed/index.html	(from https://harrisoncarloss.com/why-ppc-will-click-with-your-business/)
00:42:02	2756/2756	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:12:01%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fwhy-ppc-will-click-with-your-business%2F	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embede079.json	(from https://harrisoncarloss.com/why-ppc-will-click-with-your-business/)
00:42:02	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:12:02%20GMT	https://harrisoncarloss.com/?p=3102	C:/My%20Web%20Sites/4/harrisoncarloss.com/index4591.html	(from https://harrisoncarloss.com/why-ppc-will-click-with-your-business/)
00:42:03	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:12:03%20GMT	http://harrisoncarloss.com/?wordfence_lh=1&hid=5498429C7374FAFB7ECABCF83E5764D4	C:/My%20Web%20Sites/4/harrisoncarloss.com/index8314.html	(from https://harrisoncarloss.com/why-ppc-will-click-with-your-business/)
00:42:03	3111/3111	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Apr%202022%2019:12:02%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fwhy-ppc-will-click-with-your-business%2F&format=xml	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embed41bf	(from https://harrisoncarloss.com/why-ppc-will-click-with-your-business/)
00:42:03	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:12:03%20GMT	https://harrisoncarloss.com/?wordfence_lh=1%26hid=C89D1936C5B3FCD873AA0826C8D88DA4	C:/My%20Web%20Sites/4/harrisoncarloss.com/index3b26.html	(from http://harrisoncarloss.com/?wordfence_lh=1&hid=C89D1936C5B3FCD873AA0826C8D88DA4)
00:42:03	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2027%20Apr%202022%2019:12:03%20GMT	https://harrisoncarloss.com/?wordfence_lh=1%26hid%3D1F95FEE6B455355D6CC2610BC3F996FF	C:/My%20Web%20Sites/4/harrisoncarloss.com/indexc978.html	(from https://harrisoncarloss.com/?wordfence_lh=1%26hid=1F95FEE6B455355D6CC2610BC3F996FF)
00:42:04	19620/19620	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:12:03%20GMT	https://harrisoncarloss.com/wp-json/wp/v2/posts/2437	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/wp/v2/posts/2437.json	(from https://harrisoncarloss.com/covid-19-the-impact-on-marketing-ecommerce-and-advertising/)
00:42:04	1142/1142	---MCZ	200	added ('OK')	application/rss+xml	etag:%22227b39524700d7f599611c06457a4af4%22	https://harrisoncarloss.com/covid-19-the-impact-on-marketing-ecommerce-and-advertising/feed/	C:/My%20Web%20Sites/4/harrisoncarloss.com/covid-19-the-impact-on-marketing-ecommerce-and-advertising/feed/index.html	(from https://harrisoncarloss.com/covid-19-the-impact-on-marketing-ecommerce-and-advertising/)
00:42:05	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:12:05%20GMT	https://harrisoncarloss.com/?p=2437	C:/My%20Web%20Sites/4/harrisoncarloss.com/index86ef.html	(from https://harrisoncarloss.com/covid-19-the-impact-on-marketing-ecommerce-and-advertising/)
00:42:05	2841/2841	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:12:05%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fcovid-19-the-impact-on-marketing-ecommerce-and-advertising%2F	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embed805a.json	(from https://harrisoncarloss.com/covid-19-the-impact-on-marketing-ecommerce-and-advertising/)
00:42:06	3196/3196	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Apr%202022%2019:12:06%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fcovid-19-the-impact-on-marketing-ecommerce-and-advertising%2F&format=xml	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embedbb2c	(from https://harrisoncarloss.com/covid-19-the-impact-on-marketing-ecommerce-and-advertising/)
00:42:06	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:12:06%20GMT	http://harrisoncarloss.com/?wordfence_lh=1&hid=418D3BA3A5A8EB64D2DDECA61E74C006	C:/My%20Web%20Sites/4/harrisoncarloss.com/index2f7a.html	(from https://harrisoncarloss.com/covid-19-the-impact-on-marketing-ecommerce-and-advertising/)
00:42:07	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:12:07%20GMT	http://harrisoncarloss.com/?wordfence_lh=1&hid=9B495FD9997A1EE7BA4E0E908D324DAA	C:/My%20Web%20Sites/4/harrisoncarloss.com/index1c0c.html	(from https://harrisoncarloss.com/category/creative/page/2/)
00:42:07	75953/75953	---MCZ	200	added ('OK')	text/html	etag:%226b1e7d79d6fdf9de81caa06af26df428%22	https://harrisoncarloss.com/category/creative/page/3/	C:/My%20Web%20Sites/4/harrisoncarloss.com/category/creative/page/3/index.html	(from https://harrisoncarloss.com/category/creative/page/2/)
00:42:08	106273/106273	---MCZ	200	added ('OK')	text/html	etag:%2227317ba5c143c0db726749941706461c%22	https://harrisoncarloss.com/wedding-pr-stunts-a-match-made-in-pr-heaven/	C:/My%20Web%20Sites/4/harrisoncarloss.com/wedding-pr-stunts-a-match-made-in-pr-heaven/index.html	(from https://harrisoncarloss.com/category/creative/page/2/)
00:42:09	191292/191292	---M--	200	added ('OK')	image/jpeg	etag:%222eb3c-59e4bf82d2fc0%22	https://harrisoncarloss.com/wp-content/uploads/2020/02/HC-February-Social-Valentines-blog.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2020/02/HC-February-Social-Valentines-blog.jpg	(from https://harrisoncarloss.com/category/creative/page/2/)
00:42:09	686512/686512	---M--	200	added ('OK')	image/jpeg	etag:%22a79b0-59c15dad212c0%22	https://harrisoncarloss.com/wp-content/uploads/2020/01/Beanz-Means-Vegan-blog.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2020/01/Beanz-Means-Vegan-blog.jpg	(from https://harrisoncarloss.com/category/creative/page/2/)
00:42:09	907876/907876	---M--	200	added ('OK')	image/jpeg	etag:%22dda64-59c15d991a380%22	https://harrisoncarloss.com/wp-content/uploads/2019/11/Kevin-blog.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2019/11/Kevin-blog.jpg	(from https://harrisoncarloss.com/category/creative/page/2/)
00:42:12	105804/105804	---MCZ	200	added ('OK')	text/html	etag:%229e46ff4e4155acbd4289bc200e6973bd%22	https://harrisoncarloss.com/heinz-baked-beans-vegan/	C:/My%20Web%20Sites/4/harrisoncarloss.com/heinz-baked-beans-vegan/index.html	(from https://harrisoncarloss.com/category/creative/page/2/)
00:42:12	106545/106545	---MCZ	200	added ('OK')	text/html	etag:%22fdf828f84a0e3ca37580090967b20c5b%22	https://harrisoncarloss.com/aldi-christmas-musical-feast-and-the-return-of-kevin-the-carrot/	C:/My%20Web%20Sites/4/harrisoncarloss.com/aldi-christmas-musical-feast-and-the-return-of-kevin-the-carrot/index.html	(from https://harrisoncarloss.com/category/creative/page/2/)
00:42:12	241677/241677	---M--	200	added ('OK')	image/jpeg	etag:%223b00d-59c15d9fc7340%22	https://harrisoncarloss.com/wp-content/uploads/2019/11/BritainGetTalking-blogx.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2019/11/BritainGetTalking-blogx.jpg	(from https://harrisoncarloss.com/category/creative/page/2/)
00:42:15	107742/107742	---MCZ	200	added ('OK')	text/html	etag:%229a63e7478dac848e0ac6cde656d776ee%22	https://harrisoncarloss.com/how-brands-are-dealing-with-the-plastic-problem/	C:/My%20Web%20Sites/4/harrisoncarloss.com/how-brands-are-dealing-with-the-plastic-problem/index.html	(from https://harrisoncarloss.com/category/creative/page/2/)
00:42:15	106437/106437	---MCZ	200	added ('OK')	text/html	etag:%22010e906c85e8f6e4da724bc896192ec7%22	https://harrisoncarloss.com/a-campaign-thats-worth-talking-about/	C:/My%20Web%20Sites/4/harrisoncarloss.com/a-campaign-thats-worth-talking-about/index.html	(from https://harrisoncarloss.com/category/creative/page/2/)
00:42:18	106496/106496	---MCZ	200	added ('OK')	text/html	etag:%2214da84b9644b95eb917847d5fe98c824%22	https://harrisoncarloss.com/halloween-a-frightfully-good-time-for-brands/	C:/My%20Web%20Sites/4/harrisoncarloss.com/halloween-a-frightfully-good-time-for-brands/index.html	(from https://harrisoncarloss.com/category/creative/page/2/)
00:42:18	1347554/1347554	---M--	200	added ('OK')	image/jpeg	etag:%22148fe2-59c15d9826140%22	https://harrisoncarloss.com/wp-content/uploads/2019/11/Plastic-No-Longer-blog.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2019/11/Plastic-No-Longer-blog.jpg	(from https://harrisoncarloss.com/category/creative/page/2/)
00:42:19	1012977/1012977	---M--	200	added ('OK')	image/jpeg	etag:%22f74f1-59c15d8bc0400%22	https://harrisoncarloss.com/wp-content/uploads/2019/10/HC-Haloween-blog02.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2019/10/HC-Haloween-blog02.jpg	(from https://harrisoncarloss.com/category/creative/page/2/)
00:42:20	104036/104036	---M--	200	added ('OK')	image/jpeg	etag:%2219664-59c15d9361600%22	https://harrisoncarloss.com/wp-content/uploads/2019/10/Cadbury-Blog.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2019/10/Cadbury-Blog.jpg	(from https://harrisoncarloss.com/category/creative/page/2/)
00:42:20	489981/489981	---M--	200	added ('OK')	image/jpeg	etag:%22779fd-59c15d7f5a6c0%22	https://harrisoncarloss.com/wp-content/uploads/2019/10/Rugby-Blog.jpg	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-content/uploads/2019/10/Rugby-Blog.jpg	(from https://harrisoncarloss.com/category/creative/page/2/)
00:42:20	108554/108554	---MCZ	200	added ('OK')	text/html	etag:%22804eeb0e939ef9567b3d2f3ace1cc6c3%22	https://harrisoncarloss.com/how-brands-are-celebrating-the-rugby-world-cup-2019/	C:/My%20Web%20Sites/4/harrisoncarloss.com/how-brands-are-celebrating-the-rugby-world-cup-2019/index.html	(from https://harrisoncarloss.com/category/creative/page/2/)
00:42:20	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:12:20%20GMT	https://harrisoncarloss.com/?wordfence_lh=1%26hid=6C6EEC888F66546F34D2B331C45265DB	C:/My%20Web%20Sites/4/harrisoncarloss.com/index91e1.html	(from http://harrisoncarloss.com/?wordfence_lh=1&hid=6C6EEC888F66546F34D2B331C45265DB)
00:42:21	1113/1113	---MCZ	200	added ('OK')	application/rss+xml	etag:%2287756e07c251f31fcbc6328721263d0c%22	https://harrisoncarloss.com/a-deliciously-minimalist-new-look-for-burger-king/feed/	C:/My%20Web%20Sites/4/harrisoncarloss.com/a-deliciously-minimalist-new-look-for-burger-king/feed/index.html	(from https://harrisoncarloss.com/a-deliciously-minimalist-new-look-for-burger-king/)
00:42:21	105918/105918	---MCZ	200	added ('OK')	text/html	etag:%22960f30ae296b0dffdf07109a0850d68c%22	https://harrisoncarloss.com/sweet-talk-from-cadbury-eases-old-age-loneliness/	C:/My%20Web%20Sites/4/harrisoncarloss.com/sweet-talk-from-cadbury-eases-old-age-loneliness/index.html	(from https://harrisoncarloss.com/category/creative/page/2/)
00:42:22	18835/18835	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:12:21%20GMT	https://harrisoncarloss.com/wp-json/wp/v2/posts/3082	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/wp/v2/posts/3082.json	(from https://harrisoncarloss.com/a-deliciously-minimalist-new-look-for-burger-king/)
00:42:22	2803/2803	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:12:22%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fa-deliciously-minimalist-new-look-for-burger-king%2F	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embed1284.json	(from https://harrisoncarloss.com/a-deliciously-minimalist-new-look-for-burger-king/)
00:42:23	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:12:22%20GMT	https://harrisoncarloss.com/?p=3082	C:/My%20Web%20Sites/4/harrisoncarloss.com/index2f62.html	(from https://harrisoncarloss.com/a-deliciously-minimalist-new-look-for-burger-king/)
00:42:24	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:12:24%20GMT	http://harrisoncarloss.com/?wordfence_lh=1&hid=FE3BFDB72D2101B477642CAE1112E301	C:/My%20Web%20Sites/4/harrisoncarloss.com/index692b.html	(from https://harrisoncarloss.com/a-deliciously-minimalist-new-look-for-burger-king/)
00:42:24	3158/3158	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Apr%202022%2019:12:23%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fa-deliciously-minimalist-new-look-for-burger-king%2F&format=xml	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embed75fe	(from https://harrisoncarloss.com/a-deliciously-minimalist-new-look-for-burger-king/)
00:42:24	19239/19239	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:12:24%20GMT	https://harrisoncarloss.com/wp-json/wp/v2/posts/2838	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/wp/v2/posts/2838.json	(from https://harrisoncarloss.com/chillys-series-2-how-to-look-cool-keeping-your-cold-drinks-cold/)
00:42:25	1164/1164	---MCZ	200	added ('OK')	application/rss+xml	etag:%220cdba661bc6489c5a5d909f0249028ad%22	https://harrisoncarloss.com/chillys-series-2-how-to-look-cool-keeping-your-cold-drinks-cold/feed/	C:/My%20Web%20Sites/4/harrisoncarloss.com/chillys-series-2-how-to-look-cool-keeping-your-cold-drinks-cold/feed/index.html	(from https://harrisoncarloss.com/chillys-series-2-how-to-look-cool-keeping-your-cold-drinks-cold/)
00:42:25	2878/2878	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:12:25%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fchillys-series-2-how-to-look-cool-keeping-your-cold-drinks-cold%2F	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embed4df4.json	(from https://harrisoncarloss.com/chillys-series-2-how-to-look-cool-keeping-your-cold-drinks-cold/)
00:42:25	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:12:25%20GMT	https://harrisoncarloss.com/?p=2838	C:/My%20Web%20Sites/4/harrisoncarloss.com/index03c0.html	(from https://harrisoncarloss.com/chillys-series-2-how-to-look-cool-keeping-your-cold-drinks-cold/)
00:42:26	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:12:26%20GMT	http://harrisoncarloss.com/?wordfence_lh=1&hid=20218AA2137547CCC883FD8538AA958E	C:/My%20Web%20Sites/4/harrisoncarloss.com/indexd24c.html	(from https://harrisoncarloss.com/chillys-series-2-how-to-look-cool-keeping-your-cold-drinks-cold/)
00:42:26	3235/3235	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Apr%202022%2019:12:25%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fchillys-series-2-how-to-look-cool-keeping-your-cold-drinks-cold%2F&format=xml	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embed118b	(from https://harrisoncarloss.com/chillys-series-2-how-to-look-cool-keeping-your-cold-drinks-cold/)
00:42:27	20763/20763	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:12:26%20GMT	https://harrisoncarloss.com/wp-json/wp/v2/posts/2831	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/wp/v2/posts/2831.json	(from https://harrisoncarloss.com/christmas-ads-2020-ads-that-help-make-it-a-merry-christmas/)
00:42:27	1141/1141	---MCZ	200	added ('OK')	application/rss+xml	etag:%22f605a5ab4b4e25a59b58b243d8b53991%22	https://harrisoncarloss.com/christmas-ads-2020-ads-that-help-make-it-a-merry-christmas/feed/	C:/My%20Web%20Sites/4/harrisoncarloss.com/christmas-ads-2020-ads-that-help-make-it-a-merry-christmas/feed/index.html	(from https://harrisoncarloss.com/christmas-ads-2020-ads-that-help-make-it-a-merry-christmas/)
00:42:28	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Apr%202022%2019:12:27%20GMT	https://harrisoncarloss.com/?p=2831	C:/My%20Web%20Sites/4/harrisoncarloss.com/index7034.html	(from https://harrisoncarloss.com/christmas-ads-2020-ads-that-help-make-it-a-merry-christmas/)
00:42:28	2824/2824	---MCZ	200	added ('OK')	application/json	date:Wed,%2027%20Apr%202022%2019:12:27%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fchristmas-ads-2020-ads-that-help-make-it-a-merry-christmas%2F	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embed840d.json	(from https://harrisoncarloss.com/christmas-ads-2020-ads-that-help-make-it-a-merry-christmas/)
00:42:29	3179/3179	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Apr%202022%2019:12:28%20GMT	https://harrisoncarloss.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fharrisoncarloss.com%2Fchristmas-ads-2020-ads-that-help-make-it-a-merry-christmas%2F&format=xml	C:/My%20Web%20Sites/4/harrisoncarloss.com/wp-json/oembed/1.0/embed7706	(from https://harrisoncarloss.com/christmas-ads-2020-ads-that-help-make-it-a-merry-christmas/)
